label,narasi
1,"Aduuuh gw yang Kristen aja risih yang kek beginian…Maksa banget sih, pake di blender begitu, emangnya campur sari…?
 Cukup saling menghormati, menyayangi satu dengan yang lain tanpa harus di mixed begitu SUDAH LEBIH DARI CUKUP….
 Emangnya agama Islam dan Kristen baru muncul, sampai harus di remix seperti itu.. ? Dari dulu keberagaman agama juga sudah ada…! Ngeliat seperti itu yang ada gw yang ngakak…"
1,Habib ali bin abdurrohman al jufri dr hadromaut dtng ke Indonesia untuk tabligh Akbar acara 212 di jakarta beliau ulama dunia yg biasa dakwa di eropa Insyallah kedatang habib ali ke Indonesia bawa barokah untuk Indonesia.. Allahu Akbar..!!
1,"Spanduk yang bertuliskan “WARGA NAHDLIYIN RINDU KHILAFAH” dan logo NU.
 
 “Nemu foto thn 2003 sebelum SAS jadi ketua PBNU. Ayoo podho melek NU sing manut mbah Hasyim kwi iki do matla’ah ben ngerti !!”"
1,"idak pernah presiden foto dengan pemakai cadar… Dengan yang ini ada,"
1,"Halo #Healthies! Hingga kini, Menkes Terawan Agus Putranto tdk memiliki akun Instagram. Jadi hati-hati ya, jika ada akun yg mengatasnamakan beliau. Untuk tau aktivitas Menkes, kamu bisa pantengin akun official Kementerian Kesehatan di Twitter @KemenkesRI, Instagram & Facebook."
1,"Saya tak pernah menggariskan pencabutan (hak) KJP. Yang harus adalah pembinaan lebih jauh, orang tua dipanggil, anak dipanggil, diajak diskusi. Jadi mereka dididik lebih jauh,"
1,"Dandenpom Tangerang, Letkol Cpm Indra Jaya, mengamankan mobil plat dinas yg dipake orang sipil.
 Setelah dperiksa d kantor polisi militer ternyata pengendara tersebut adalah anggota banser yang akan apel ke pacar nya yang mengaku anggota TNI Sespri pejabat militer."
1,"Kebakaran mbl di POM bensin sambiroto, semarang. Anaknya mainin hp di dlm mbl, pas bpknya mau ngisi bensin di Pom. Infonya, anaknya meninggal di dlm mobil…jadi mengharapkan kepada teman2 semua jgn mainan hp disaat isi bensin…matikan mesin mobil demi menjaga keselamatan/keamanan diri sendiri"
1,Kami dari kepolisian negara republik indonesia menghibau kepada seluruh masyarakat indonesia tetap waspada dan berhati hati: Perhatian bagi pengguna FACEBOOK dan BBM!! Metro tv baru saja mengeluarkan berita bahwa hacker sudah mulai masuk facebook dan bbm
1,"Direktur Reserse Kriminal Umum Polda Metro Jaya, Kombes Suyudi Ario Seto: “Saya sudah tanya, enggak ada agenda itu ya.”"
1,Kayu gelondongan import dari China (padahal Indonesia tidak kekurangan kayu) ternyata isinya AMUNISI. Jelas ini ilegal dan untuk niat JAHAT..
1,Cek tangkapan layar.
1,"Alhamdulillah ya Allah, TNI memang tidak bisa diragukan lagi kesetiaannya kepada rakyat"
1,"Ternyata begini cara Presiden mengajarkan politik kepada rakyatnya.

Nilailah sendiri oleh kalian !!!"
1,"12x naik bbm malam hari diem2 bbm turun 1 x 200 rupiah terus di liput media koar2 
Vanqciattt"
1,"Berita duka zait qkil zirod hampir mati sekarang lg setengan mati di kabar kan perud nya membengkak kaki nya gk bs bergrak dan sllu brterian2 histri dan di kabar kan dia mengalami kejang setiap menit nya dan tdk hnya itu di kabar kn dia di serang bisul secara mmbabi buta di bagian prut dan bokong nya secara masal,"
1,"Anak Hilang Saat Ditinggal Belanja, Ternyata ‘Diculik’ Ayah Sendiri"
1,“Prabowo: Saya ini produk asing”.
1,"”MASIH ADA PENDIDIKAN AGAMA DI SEKOLAH SAJA, BANYAK PELAJAR SEKOLAH TINGKAH LAKUNYA SUDAH MELAMPAUI BATAS,
 APALAGI KALAU SAMPAI DI TIADAKAN, AKAN JADI APA ANAK ANAK KITA NANTI ???…”"
1,"Hai, Moms! Hati-hati mengonsumsi beberapa bagian ayam di bawah ini ya:"
0,"Tersebar kabar melalui Whatsapp dan media sosial yang mengatakan Kelurahan Genuksari, Semarang masuk zona merah difteri."
1,"Sehubungan dengan rekruitmen calon karyawan pada perusahaan PT Hokinda Citralestari untuk wilayah kerja meliputi Region Jawa, Region Sumatra, Region Kalimantan dan Bagian Indonesia Timur ang di laksanakan di Departement of Human Resourcer Development PT Hokinda Citralestari, yang bertujuan untuk menentukan individu yang tepat dan berkualitas sesuai dengan tuntutan dan tantangan dari setiap posisi yang kami tawarkan guna mendukung keberhasilan dan keberlanjutan dari kegiatan operasi PT Hokinda Citralestari di setiap wilayah kerja di Indonesia."
1,"Harusnya Pak Fadli Zon Sadar. Kami Paspampres, Terutama Grup A, Tim Advance Dan Aslog Paspampres, Selalu Ada Hampir 16 Jam Disamping Bapak Presiden Jokowi. Karena Kami Harus Mempersiapkan Semua Kebutuhan, Kepentingan Beliau, Termasuk Seleksi Siapapun Yg Mau Bertemu Beliau. Jadi Paspampres Lebih Tahu Apa Yg Dilakukan Dan Dikerjakan Bapak Presiden Jokowi, Kami Tahu Kinerjanya. Dan Kami Juga Tahu Bahwa Kinerja DPRRI Periode Ini Paling Runyam. Target Kerja Tidak Terpenuhi. Ahli Nyinyir Dan Kinerja Nol Besar @FadliZon
 #JanganGorengPaspampres
 #JanganMainApi"
1,Perhatikan baik2 kayak cacing kepanasan. Berbagai cara yg mau di lakuka jokowi dan relawan2nya mulai dari fb yg mau di blokir. Dan Memasukkan warga asing dr tiongkok Dan bagi2 uwang dan makanan di pinggir jalan saking takut nya tumbang dari kkedu2kan nya apa kayak gini Yg dinamakan jantel man
1,Dasar PENIPU TERGILA ABAD INI!!!! kapan kamu berhenti berbohong
1,"Selain ERP, Pemkot Depok Punya Opsi Penerapan Ganjil-Genap di Margonda
 
 Pemerintah Provinsi Jawa Barat (Pemprov Jabar) mewacanakan Jalan Margonda Raya berbayar atau Electronic Road Pricing(ERP). Hal itu dilakukan untuk mengatasi masalah kemacetan yang tak mudah diatasi di jalan utama Kota Depok.
 
 Menurutnya, ide penerapan skema jalan berbayar juga bukanlah satu-satunya opsi yang bisa diambil oleh Pemkot Depok dalam mengurai kemacetan. Sebab ruas jalan di Margonda tak terlalu memungkinkan untuk diterapkannya kebijakan ERP
 Pemkot Depok juga belum pernah berpikir untuk menerapkan ERP. Sejauh ini, kata dia, opsi kebijakan yang mungkin dapat ditempuh pemkot untuk menyiasati kemacetan adalah dengan menerapkan ganjil genap di Jalan Margonda.
 Kalau untuk kita belum ke arah ERP, kita masih berpikir yang konvensional saja. Karena mengingat ruas jalannya pendek dan banyak keluar masuk kendaraan dari permukiman. Kita baru berpikir untuk melakukan kajian di Margonda itu ganjil-genap di weekend.
 Jadi apa solusi kamu atasi kemacetan kota Depok dari dua opsi tersebut?
 Foto : @20aas
 Artikel : Kumparan"
1,"Penetapan tarif tol merupakan kewenangan dari Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR), di mana untuk jalan tol yang masih dalam tahap konstruksi, tarifnya belum ditetapkan"
0,"Sdr.Mursal (reporter)meninggal terbunuh setelah Memaparkan Limbah Minyak Goreng, ditubuhnya terdapat lebih dari 10 tusukan pisau, kematiannya tragis. Untuk seluruh negeri dia telah berupaya memberikan kontribusi kepada lebih dari satu miliar orang dalam upaya keamanan pangan.
 Untuk kesehatan kita, dia membayar hidupnya yang masih muda.
 Yang kita bisa lakukan untuknya adalah Forwarding, mengungkapkan rasa terima kasih."
0," “Surat man injured in mobile phone blast” ketika dibuka yang tampil tidak seperti yang ditampilkan di tangkapan layar tersebut, yang tampil adalah seperti di tangkapan layar ke 3: “Bhavesh Thummer suffered injuries to his chest, left eye and ear and was taken to SMIMER hospital where his condition is reported to be out of danger"
0,"THE END OF THE LEGEND
Sebuah berita duka bagi saya dan bagi banyak orang Bogor, penggemar kopi Liong Bulan. Kopi legendaris ini tutup selamanya -tutup umur, setelah bertahan 72 tahun di kota Bogor... "
0,@Metro_TV: “Kembali Tenang Berdagang di Trotoar Tanah Abang https://goo.gl/Hsu5Pk
1,"Pernyataan Kapolda Riau : Negara Boleh Tak Ada Tentara, Tapi Polisi Harus Ada"
0,Meme yang berisi foto Aidit dan Jokowi dengan narasi “AIDIT: “Revolusi mental tak akan berhasil kalau masyarakat tidak dijauhkan dengan Agama !”” dan “JOKOWI: “Revolusi mental akan gagal kalau agama tidak dipisahkan dari politik”
1,KTP Pelaku Bom Kampung Melayu
0,Alfian Tandjung Menuduh NU Kendal Rayakan HUT PKI Pada Tanggal 23 Mei 2015
1,"mak tambain lagi:
 mbak mas pemirsa pada komeng….apa bener ini akun pak antasariii….
 
 mak ngeceknya ntar tunggu klaripikasi skrinsyut choel dulu…
 
 itu skrinsyutnya asli beneran apa palsu belon diklaripikasi pepo….. 
 
 okkkkeee…tenks komeng mbak mas pemirsaaa yessss…
 
 selamat makar malam yeee…"
1,"SARI ROTI 212
 
 Roti gratis dibayar cash dr Allah Yang Maha Kaya
 
 SI PENJUAL ROTI YANG BERSEDEQAH"
1,Di media sosial Facebook beredar akun mengatasnamakan Jendral Gatot Nurmantyo
1,"Sebuah foto dengan tampilan kondisi pintu tol yang dipenuhi oleh kendaraan, dan diklaim berada di salah satu pintu tol Indonesia."
1,Lengser terus ngumpet ya
1,Menindaklanjuti Surat Edaran Kepala Dinas Pendidikan Provinsi DKI Jakarta nomor 43/SE/2020 tentang Perpanjangan Pembelajaran Jarak Jauh/PJJ pada masa Darurat Covid 19 dan Perpanjangan Masa Pembatasan Sosial Berskala Besar (PSBB) diberitahukan hal-hal sbb: 1. Kegiatan Pembelajaran Jarak Jauh dilaksanakan sampai dengan Hari Jumat 15 Mei 2020. 2. Libur Idul Fitri tanggal 18 Mei s.d. 1 Juni 2020.
1,In itly they couldn’t control the virus so the people of italy is saying goodbye to the world outside the Majid of Milan . This is really Heart BreakingStand With ItalyLet’s Pray Help From AllahI AM CRYING we stand with Italy let’s pray help from Allah
1,"Kepada Seluruh Warga Kota Sukabumi. Sehubungan dengan Himbauan Pemerintah Daerah bahwa tidak boleh menerima tamu luar berkunjung ke Sukabumi untuk mencegah dan membatasi Virus Corono Covid 19 agar tidak menyebar dan masuk ke wilayah Sukabumi khususnya Kota, maka kami menghimbau agar setiap warga Sukabumi untuk bisa membantu dan memberitahukan kepada siapa saja yang akan berkunjung ke Sukabumi agar memenuhi peraturan yg telah dibuat sasuai Intruksi Presiden QQ Kapolri No. 002/Skep-POLRI/III/2020. Agar setiap pengunjung/tamu/ keluaraga yang tiba dari luar kota harus dilengkapi “Surat Keterangan dari Kepolisian Domisi” Demikian pengumuman ini kami sampaikan agar diperhatikan."
1,"DI WUHAN CINA KETIKA TERJADI VIRUS CORONA RAKYAT BERBONDONG2 KE MESJID, DI INDON RAKYAT DILARANG KE MESJID,"
1,Saldo” rekening King of The King di BNI sebanyak Rp 720 T. Wuow! Pantas saja SBY gerah.
1,KENALIN MUKA MEREKA” MEREKA ADALAH SEKELOMPOK PENCURI ANAK YG SEDANG BERKELIARAN DI SEKITAR KITA..BANTU SEBARKAN AGAR YG LAIN TAU!
1,"hasil buruan singa iran kepada serigala2 AS .
 sebaiknya trump pesan lebih banyak peti mati."
1,"Ternyata China Telah Membangun Persenjataan Militer Di Natuna, Dengan Senjata Mengerikan.."
1,"Musim dingin di Gaza ? Tanah dirampas Zionist membuat rakyat Palestina jd pengungsi di negeri sendiri. Tinggal di tenda, makanan terbatas, jaket & selimut seadanya. Dinginnya mampu membuat anak2 meninggal & orang2 dewasa sakit Doakan slalu utk mereka
 
 @Arafiah250597
 
 #Palestine"
1,"Menurut Kapolres, stempel yang ditemukan hanya untuk dokumen internal perusahaan dari kantor pusat ke kantor induk. “Hasil penyelidikan kami, di negara kita Indonesia, perusahaan ini menggunakan stempel berlogo bintang, sedangkan logo palu arit itu khusus urusan dokumen internal perusahaan saja,"
1,"Saya tidak pernah membuat pernyataan seperti itu, soal pernyataan yang beredar di medsos bahwa mimbar bebas wajib dan jihad serta whatsapp dengan mengatasnamakan saya."
1,"Info Penerimaan Karyawan Baru PT.Angkasa Pura 2 Thn 2019
 Lulusan D3/S1/S2 Semua Jurusan Segera Daftar Secara Onlline Via Link bit.ly/ptangkasapura2"
1,Perhatian jgn cek2 darah yg di sebut gratis atau tempat abal2 hati2 modus ini terjadi… Waspadai para guru /kep sek serta emak2 jangan tergiur degan  gratisan cek gule darah
0,Cek tangkapan layar
0,Ustadz Abdul Somad Dipecat Dari PNS. Luar Biasa Pemerintah Ini.. Apa Tindakan Rakyat & Umat Islam Untuk Ustadz Kami Ini.? Siap Perintah.?
1,Cek (1) bagian REFERENSI.
1,"Info Pembuatan SIM Kolektif
Kabar gembira buat teman-teman yang belum memiliki Surat Izin Mengemudi (SIM).
Akan diadakan pembuatan SIM secara Kolektif hanya datang, lalu foto, dan tanpa tes."
1,"Ternyata Prabowo Bisa Ngaji… 
Ini buktinya."
0,Itu hoax banget
1,“SAYA DALAM WAKTU DEKAT AYAS NAMA KETUA PARTAI DEMOKRAT AKAN MENYATAKAN MUNDUR DARI KOALISI Adil Makmur
1,"Musim kemarau sedang melanda berbagai wilayah di Tanah Air. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) dan Badan Nasional Penanggulangan Bencana (BNPB) pun memperkirakan puncak musim kemarau terjadi pada Agustus dan September 2018."
0,"Untuk sopir memang WNI bernama Syafii meninggal, tapi sekali lagi seluruh penumpangnya Warga Turki, bukan WNI"
0,"Fenboi ISIS depresi berat jadinya gini Hoax disebar di WAG soal penangkapan teroris di Medan yang katanya barang buktinya Al Quran, biar pada benci polisi. Hati2 gaes, poto pertama dan kedua adalah hoax, beritanya pada foto ketiga dan ini link aslinya: http://video.tribunnews.com/…/driver-ojol-teroris-ditangkap… …"
1,HATI” BAGI YANG SUDAH REGISTRASI ULANG NO HP NIK DAN KK ANDA AKAN DIGUNAKAN ATAS NAMA CHINA SEPERTI INI…..????
1,"Siapa yang paling manis.
 
 ?Kayu MANIS vs KENCING MANIS?
 (mungkin ada yang belum baca)
 
 Ini kesaksian seorang teman yang baik, Gratis. Jadi tidak perlu berterima
 kasih pada Klinik.
 Begini kesaksiannya : […]"
1,hai tolong pencerahannya. buat sy ini hoax ya karena foto nya msh keliatan editan (walau editannya emang bagus). mungkin ada yg bs nambahin info sumber photo yg d comot dsb agar lbh mudah menjelaskan kl ini hoax
1,"Buat yang minat kerja di transjakarta (busway) bulan ini lagi buka lowongan kerja untuk onboard dan cashier.
– Laki-laki & perempuan
– Usia minimal 18 tahun
– Pendidikan minimal SMA sederajat
– Tinggi badan: 168 cm (M) 158 cm (F)
Berkas yang diperlukan:
– Fotokopi KTP
– Surat Keterangan Domisili
– Fotokopi ijazah terakhir
– Fotokopi SKCK yang masih berlaku
– Surat Keterangan Sehat dari Rumah Sakit Pemerintah:
– Surat keterangan bebas narkoba
– Pas foto 4×6 2 lembar"
1,HTI Menang di PTUN
1,"WELCOME TO NEW YORK PRINCE AND MEET OUR POLICE
 WHEN SAUDI PRINCE MEETS A NEW YORK COP"
1,"DI BUKA LOWONGAN PEKERJAAN
 PT.ANGKASA PURA AIRPORT"
0,Aplikasi serupa WhatsApp yang Berpotensi Disalahgunakan dalam Penyebaran Berita Palsu dan Fitnah
1,"SUBHANALLAH …..
 Video sebuah masjid yang sudah resmi ditutup oleh pemerintah Inggris dan sudah tidak ada aktifitas didalamnya akan tetapi terdengar dari masjid tersebut suara adzan setiap masuk waktu sholat. Subhanal?lah… Sungguh satu keajaiban. Terlihat banyak wartawan yang meliput dan mengabadikan kejadian ini. Kejadian ini terjadi di London.. Masjid ini telah diperintahkan oleh pemerintah supaya semua aktivitasnya di hentikan dan masjid ini juga di tutup.. tidak ada lagi supply listrik dan di jaga dengan ketat, tapi dengan kuasa Allah setiap waktu sholat tiba ternyata masih berkumandang adzan walaupun sudah tidak ada siapapun didalam masjid yang kosong itu, baik sang muadzin yang melakukan adzan.. Allah menunjukkan kebesaran-Nya..? Allahu Akbar… (From IFA ZAIYANA ,semoga menambah,Iman dan Taqwa kita)"
1,"“Dr. Stoian Alexov, ahli pathologi di Eropa, menyebut WHO sebagai organisasi medis kriminal, yang menciptakan ketakutan dan chaos di seluruh dunia tanpa memberikan bukti wabah yang dapat diverifikasi dan obyektif. Telah banyak kritikan yang mengatakan bahwa data korban tidak valid dan murni sebab selalu ada penyakit lain yang menyertai/komplikasi."
1,Benarkah COVID ada??
1,"Sepi Dari Pemberitaan Media. Today REVOLUSI Di Mulai,Semoga Alloh Swt Merestui Dan Melindungi Para Patriot Bangsa Yang Terpanggil Hati Nuraninya Untuk Berjuang Menumbangkan REZIM JOKOWI. Jangan Lupa Doanya Pemirsa, Semoga Alloh Swt Bersama orang” Berakal Sehat,Dan Rezim ini secepatnya Wassallam/The End."
1,"Sdh terjdi wabah yg luar biasa baru ingat akan kkuasaan Allah, sbelum2nya mreka terlena dgn knikmatan dunia dgn berbagai gaya hidup, rupa2nya takut jg akan kmatian, smg hal ini mnjadi pelajaran bg yg berakal"
1,Giliran saya tweet sadpost sepi Emang jiwa2 party ya kalian warga Indonesia
1,Di Italia rakyat buang duit kejalan disebabkan harta tidak berguna lagi …. Bila virus Covid-Nineteen makin menular
1,"OBAT YANG DIBELI JOKOWI DARI CINA KOMUNIS , SANGAT BERBAHAYA DAN BERAKIBAT KEMATIAN ???
 
 SURUH JOKOWI AJA YG MINUM OBAT TERSEBUT
 
 Akibat tenggak obat Chloroquine..
 
 Warga AS semaput langsung masuk kamar Mayat..
 
 Mati.."
1,"Info Pembuatan SIM Kolektif
 
 Kabar gembira buat teman-teman yang belum memiliki Surat Izin Mengemudi (SIM).
 
 Akan diadakan pembuatan SIM secara Kolektif hanya datang, lalu foto, dan tanpa tes."
1,"PENGUMUMAN
 
 TENTANG
 
 SELEKSI TERBUKA
 
 CALON PEJABAT PIMPINAN TINGGI
 
 KEMENTERIAN AGAMA"
1,"Mengerikan Ini Baru yang namanya Aksi Teroris Biadab. Kejadian Di Wamena , bagusnya kasus ini aja diangkat Terus Biar Rezim ini sadar apa yang udah di lakukannya Dalam melindungi Rakyatnya, Innalilahi wa innalilahi rojiun semoga mereka yang meninggal Husnul Khatimah"
1,Kantor Humas dan KIP UI menegaskan bahwa Universitas Indonesia tidak memiliki kaitan apapun dengan kelompok tersebut dan pernyataan sikap kelompok tersebut tidak mewakili sikap Universitas Indonesia.
1,"[MENGHARUKAN]
NAMANYA ARIF, STATUS NARAPIDANA CILIK
Terus terang, meski sudah beberapa kali mengadakan penelitian Kriminal di LP, pengalaman kali ini adalah pengalaman pertama saya ngobrol langsung dengan seseorang yang didakwa kasus pembunuhan berencana."
1,"Prof Ronnie Higuchi Rusli (pakar IT, statistik dan guru besar UI) dipanggil Bawaslu sbg ahli kesahihan QC lembaga2 survey. Tak ada satu pun surveyor QC yg mau hadir. Menariknya, kata Prof Ronnie, semua anggota Bawaslu dan KPU hanya plonga plongo melihat rumus2 yg disajikan beliau. Tak ada yg bisa tanya kpd Prof Ronnie. …"
1,"Sosok seorang pemimpin yang di akui dunia Mr. Prabowo Subianto 
Saya yang sampaikan anda yang simpulkan ????

#17AprilPrabowoPresident"
1,BUPATI NDUGA TELAH DI CULIK OLEH TNI
1,"No : 2027/HRD/PT Pertamina Persero/III/2019
Lampiran: 4 (Empat) rangkap
Hal: Panggilan Seleksi Rekruitmen Karyawan (i)"
1,"BELUM MENANG SDH MENGHILANGKAN ADZAN KALO SDH MENANG MENGHILANGKAN ISLAM ? *BUANG CHANEL MMC DARI TV ANDA* yang masih nyandu chanel ini mayoritas muslim yang buta Politik. Padahal kalau ummat islam mau bersatu ngikut kata ulama dalam menyaring chanel TV, mereka akan tunduk dan bisa di atur, tapi berhubung ummat belum bersatu, merekalah yang mengatur tontonan kita semau2 mereka. Tinggalkah anak cucu kita ngikut mereka, ingat pola fikir manusia tergantung dari apa sering dia lihat dan dengar"
